instance_id,group,n,k,d,q,d_ub_known,seconds,cost_step,status,A_poly,B_poly
87777ad72710351e,Z7xZ8,112,12,8,6.857,8,0.14,1,ok,y^2 + x + x^3,x^2*y^7 + x^3*y^7 + x^5*y^3
af02348452b7f3f9,Z7xZ8,112,12,6,3.857,6,0.03,1,ok,y^4 + x + x^3,x^3*y^4 + x^4*y^2 + x^6
be3372701b5a0980,Z7xZ8,112,12,4,1.714,8,0.01,1,ok,y^2 + x + x^3,y^5 + x^4*y^7 + x^5*y
d72c218166c24d31,Z7xZ8,112,12,6,3.857,6,0.02,1,ok,y^4 + x + x^3,x^3*y^5 + x^4*y^3 + x^6*y
d572648f078c034d,Z6xZ14,168,18,4,1.714,16,0.02,1,ok,1 + y + y^3,x*y + x^4 + x^4*y^3
00800c741cb7d7c8,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y + x^2 + x^4,y + x^2*y^3 + x^4
050554ba7e7cf922,Z6xZ7,84,8,6,3.429,,0.02,1,ok,y^2 + x^2*y + x^4,y^5 + x^2 + x^4*y
08f2811764f00aea,Z6xZ7,84,8,4,1.524,,0.01,1,ok,y^2 + x^2*y + x^4,y^5 + x^2*y^4 + x^4*y
0c47c0caac358f8a,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y^3 + x^2*y + x^4,x*y^6 + x^3*y^2 + x^5*y
130bfb69a4c3af2d,Z6xZ7,84,8,6,3.429,,0.06,1,ok,y^2 + x^2*y + x^4,x*y^2 + x^3*y^3 + x^5
140952e2ebf4dbea,Z6xZ7,84,8,6,3.429,,0.04,1,ok,y + x^2 + x^4,1 + x^2*y^5 + x^4*y^2
1a01780b73485264,Z6xZ7,84,8,6,3.429,,0.02,1,ok,y^2 + x^2*y + x^4,x*y^5 + x^3*y^2 + x^5
1c441bb69c1718a1,Z6xZ7,84,8,6,3.429,,0.04,1,ok,y + x^2 + x^4,x*y^6 + x^3*y^3 + x^5
254cf2bf6bdd12f4,Z6xZ7,84,8,2,0.381,,0.01,1,ok,1 + x^2 + x^4,x*y^2 + x^3*y + x^5*y
2c577b928fbfcd9f,Z6xZ7,84,8,6,3.429,,0.04,1,ok,y^2 + x^2*y + x^4,x*y^5 + x^3*y^6 + x^5*y^3
2f398dcaef826472,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y^2 + x^2*y + x^4,x*y^5 + x^3 + x^5*y
31ea461e96535cc1,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y + x^2 + x^4,y^2 + x^2*y^5 + x^4*y^4
35274202ee1e98f8,Z6xZ7,84,8,4,1.524,,0.03,1,ok,y^2 + x^2*y + x^4,x*y + x^3*y^4 + x^5*y^3
398cd994d439d544,Z6xZ7,84,8,6,3.429,,0.04,1,ok,y^2 + x^2*y + x^4,x*y^5 + x^3*y^2 + x^5*y^4
3c59507ddd3663e0,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y^2 + x^2*y + x^4,y^3 + x^2*y^4 + x^4*y^6
41326c347f8de9ab,Z6xZ7,84,8,6,3.429,,0.05,1,ok,y + x^2 + x^4,y^3 + x^2*y^5 + x^4
455035a6dd03033a,Z6xZ7,84,8,2,0.381,,0.01,1,ok,y^2 + x^2*y + x^4,y^3 + x^2*y^2 + x^4*y
4a23aad485fb5636,Z6xZ7,84,8,2,0.381,,0.01,1,ok,y^2 + x^2*y + x^4,x + x^3*y^2 + x^5*y
4cf26ca1e51b5c8a,Z6xZ7,84,8,6,3.429,,0.05,1,ok,y^3 + x^2*y + x^4,x*y^2 + x^3 + x^5*y^3
5387c34eee1203f2,Z6xZ7,84,8,2,0.381,,0.01,1,ok,1 + x^2 + x^4,x*y^3 + x^3*y + x^5*y
56e9d02cbe23ed70,Z6xZ7,84,8,2,0.381,,0.01,1,ok,1 + x^2 + x^4,x*y^3 + x^3*y^2 + x^5*y
629f3636d8b99e9d,Z6xZ7,84,8,6,3.429,,0.04,1,ok,y^3 + x^2*y + x^4,x*y^2 + x^3*y^6 + x^5*y
64ac3429ef4eaa42,Z6xZ7,84,8,6,3.429,,0.11,1,ok,y + x^2 + x^4,1 + x^2*y^4 + x^4*y^3
6c9dae9ca1008597,Z6xZ7,84,8,6,3.429,,0.01,1,ok,y^3 + x^2*y + x^4,x*y^5 + x^3*y^2 + x^5*y^4
7141efb6a0b6c651,Z6xZ7,84,8,2,0.381,,0.01,1,ok,1 + x^2 + x^4,y^6 + x^2*y + x^4
73589314b09ececb,Z6xZ7,84,8,4,1.524,,0.02,1,ok,y^2 + x^2*y + x^4,y^3 + x^2*y^6 + x^4*y^5
7a2efb205e5f1f12,Z6xZ7,84,8,2,0.381,,0.01,1,ok,1 + x^2 + x^4,y^5 + x^2*y + x^4*y
7d7acf2038c82a6a,Z6xZ7,84,8,4,1.524,,0.02,1,ok,y^2 + x^2*y + x^4,x*y^6 + x^3 + x^5*y
845962517a1dc38b,Z6xZ7,84,8,2,0.381,,0.01,1,ok,y^2 + x^2*y + x^4,y^6 + x^2*y + x^4
872158b6fd09d323,Z6xZ7,84,8,6,3.429,,0.02,1,ok,y + x^2 + x^4,y^2 + x^2*y^6 + x^4
8a59a2c987806aa2,Z6xZ7,84,8,6,3.429,,0.02,1,ok,y + x^2 + x^4,y^3 + x^2 + x^4
8ff34ae3e55e476e,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y^2 + x^2*y + x^4,x*y + x^3*y^6 + x^5*y^3
95a07734267b2a46,Z6xZ7,84,8,6,3.429,,0.02,1,ok,y + x^2 + x^4,x*y^6 + x^3*y^2 + x^5
9abdc7fe1d2cc84d,Z6xZ7,84,8,2,0.381,,0.0,1,ok,y + x^2 + x^4,1 + x^2*y + x^4
9ec81f7a052a2720,Z6xZ7,84,8,6,3.429,,0.02,1,ok,y^2 + x^2*y + x^4,y + x^2*y^3 + x^4
a1bd0a2f492a66dc,Z6xZ7,84,8,6,3.429,,0.02,1,ok,y + x^2 + x^4,y^3 + x^2*y^6 + x^4*y^2
a4c7b4d1e55a6be3,Z6xZ7,84,8,2,0.381,,0.01,1,ok,y^2 + x^2*y + x^4,y^3 + x^2*y^5 + x^4*y^4
a92c8ec9314d230b,Z6xZ7,84,8,4,1.524,,0.01,1,ok,y^2 + x^2*y + x^4,y^6 + x^2*y^3 + x^4
ad9b796563d21c54,Z6xZ7,84,8,2,0.381,,0.0,1,ok,y + x^2 + x^4,y^2 + x^2*y^3 + x^4*y^2
b36031ca728f5505,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y^3 + x^2*y + x^4,x*y + x^3*y^5 + x^5
ba850aa556717909,Z6xZ7,84,8,6,3.429,,0.02,1,ok,y + x^2 + x^4,1 + x^2*y^3 + x^4
bd0f390078ceb390,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y + x^2 + x^4,y^2 + x^2*y^4 + x^4
bf84c1a6b005e41c,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y + x^2 + x^4,x*y^6 + x^3*y + x^5*y^3
c2d41609a902841c,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y + x^2 + x^4,1 + x^2*y^6 + x^4*y^3
c44ba60a4ca5b933,Z6xZ7,84,8,2,0.381,,0.01,1,ok,1 + x^2 + x^4,x*y^5 + x^3*y^2 + x^5*y
c9ce59c5cab0f1ba,Z6xZ7,84,8,6,3.429,,0.04,1,ok,y^2 + x^2*y + x^4,x*y^6 + x^3*y^3 + x^5*y^4
cef2f03268d22498,Z6xZ7,84,8,6,3.429,,0.02,1,ok,y^2 + x^2*y + x^4,x*y^3 + x^3*y^4 + x^5*y
d2c6304945d2934d,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y^3 + x^2*y + x^4,y^6 + x^2*y^2 + x^4*y
d81db5fab73320cc,Z6xZ7,84,8,2,0.381,,0.01,1,ok,1 + x^2 + x^4,y^5 + x^2*y^2 + x^4*y
dd5fc998f1f94619,Z6xZ7,84,8,2,0.381,,0.0,1,ok,y^2 + x^2*y + x^4,x*y^2 + x^3*y + x^5
e063606862cd805c,Z6xZ7,84,8,6,3.429,,0.02,1,ok,y^3 + x^2*y + x^4,y^2 + x^2 + x^4*y^3
e66443cc6e441f45,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y^2 + x^2*y + x^4,x*y^4 + x^3*y^6 + x^5*y^3
eace170bc65db686,Z6xZ7,84,8,2,0.381,,0.01,1,ok,1 + x^2 + x^4,x*y^4 + x^3*y^2 + x^5*y
ef4b32deac73d4e2,Z6xZ7,84,8,6,3.429,,0.02,1,ok,y^3 + x^2*y + x^4,y^2 + x^2*y^4 + x^4*y^5
f39ebce07e5a02d6,Z6xZ7,84,8,6,3.429,,0.03,1,ok,y + x^2 + x^4,1 + x^2*y^6 + x^4*y^4
f870ff55a4a07476,Z6xZ7,84,8,4,1.524,,0.02,1,ok,y^2 + x^2*y + x^4,y^6 + x^2*y^2 + x^4*y
fde5262256ca9122,Z6xZ7,84,8,6,3.429,,0.02,1,ok,y + x^2 + x^4,y^2 + x^2*y^3 + x^4*y
0435f988695f7de0,Z7xZ9,126,12,8,6.095,14,0.15,1,ok,y^4 + x*y + x^2,1 + x^2*y^2 + x^5*y^3
1dd42fa9ea749ccb,Z7xZ9,126,12,10,9.524,12,0.32,1,ok,y^4 + y^5 + x,x*y^3 + x^3*y + x^5*y^4
4bdd2c5e57787aa8,Z7xZ9,126,12,6,3.429,6,0.07,1,ok,y^6 + x*y^3 + x^3,x^2*y^4 + x^4*y^7 + x^5*y
62fb59c681450a70,Z7xZ9,126,12,6,3.429,6,0.04,1,ok,y^3 + y^6 + x,x*y^4 + x^2*y^7 + x^6*y
7f4f74c6805b0cd0,Z7xZ9,126,12,6,3.429,6,0.04,1,ok,y^3 + y^6 + x,y^4 + x^3*y^7 + x^6*y
ac0906cf00ebabb8,Z7xZ9,126,12,8,6.095,12,0.19,1,ok,y^4 + x*y + x^2,x^2*y^4 + x^3*y^7 + x^4*y^8
d1d065f001696255,Z7xZ9,126,12,10,9.524,12,0.33,1,ok,y^4 + y^5 + x,x*y^2 + x^3*y^4 + x^5*y
e2b893af8772d98a,Z7xZ9,126,12,4,1.524,14,0.02,1,ok,y^4 + x*y + x^2,y^3 + x^2*y + x^5
d06659bfed72b05a,Z7xZ12,168,16,6,3.429,16,0.1,1,ok,y^4 + y^8 + x,x*y^6 + x^4*y^10 + x^6*y^2
0370d075d026b6b3,Z5xZ9,90,8,8,5.689,12,0.13,1,ok,y^3 + x*y + x^2,y^5 + x^2*y^6 + x^3*y^3
09f54a72ea99d6c6,Z5xZ9,90,8,8,5.689,12,0.15,1,ok,y^3 + x*y + x^2,x*y^6 + x^3*y^7 + x^4*y^4
10e4c8ad8d226be8,Z5xZ9,90,8,8,5.689,8,0.16,1,ok,y^3 + x*y + x^2,x*y^7 + x^3*y^2 + x^4*y^5
1b3d60c858af0598,Z5xZ9,90,8,4,1.422,12,0.02,1,ok,y^3 + x*y + x^2,x*y^7 + x^3*y^5 + x^4*y^2
21628df7c4250fe9,Z5xZ9,90,8,8,5.689,8,0.14,1,ok,y^3 + x*y + x^2,y^4 + x^2*y^8 + x^3*y^2
2a440da12e88d38c,Z5xZ9,90,8,6,3.2,10,0.02,1,ok,y^3 + x*y + x^2,x^2*y^6 + x^3*y^4 + x^4
30b5ad5247c6f952,Z5xZ9,90,8,8,5.689,14,0.14,1,ok,y^3 + x*y + x^2,x + x^2*y^6 + x^4*y^5
37927e61b08e418d,Z5xZ9,90,8,6,3.2,8,0.03,1,ok,y^3 + x*y + x^2,y^6 + x*y + x^2
3cc2e3e88fe1f15c,Z5xZ9,90,8,4,1.422,4,0.02,1,ok,y^3 + x*y + x^2,y^8 + x*y^2 + x^3*y^7
41797514f7138f13,Z5xZ9,90,8,6,3.2,8,0.03,1,ok,y^3 + x*y + x^2,x*y^8 + x^2*y^3 + x^3*y^5
49281d58e68f1553,Z5xZ9,90,8,8,5.689,14,0.11,1,ok,y^3 + x*y + x^2,x*y^5 + x^2*y^2 + x^4*y
535a4fb052e95694,Z5xZ9,90,8,2,0.356,2,0.01,1,ok,y^3 + x*y + x^2,x*y + x^2*y^8 + x^3*y^7
56c804dea8db2508,Z5xZ9,90,8,2,0.356,2,0.01,1,ok,y^3 + x*y + x^2,x*y^6 + x^2*y^4 + x^3*y^3
59ea42457053e07d,Z5xZ9,90,8,8,5.689,8,0.09,1,ok,y^3 + x*y + x^2,y^8 + x*y^2 + x^3*y^4
690955d8d1ba6a9e,Z5xZ9,90,8,4,1.422,4,0.02,1,ok,y^3 + x*y + x^2,y^7 + x*y + x^3*y^6
750ea037f7fbb927,Z5xZ9,90,8,8,5.689,14,0.11,1,ok,y^3 + x*y + x^2,x*y + x^3*y^5 + x^4*y^2
81e5ed8762ab1044,Z5xZ9,90,8,6,3.2,12,0.04,1,ok,y^3 + x*y + x^2,y^7 + x*y^8 + x^2*y
8962bb50589b4ece,Z5xZ9,90,8,6,3.2,10,0.03,1,ok,y^3 + x*y + x^2,x*y^4 + x^2*y^5 + x^3*y
944e8b6c02b440fb,Z5xZ9,90,8,2,0.356,2,0.01,1,ok,y^3 + x*y + x^2,y^8 + x^3*y^2 + x^4
9dbcc472d46932bd,Z5xZ9,90,8,8,5.689,12,0.16,1,ok,y^3 + x*y + x^2,y^6 + x^2*y^5 + x^4*y^3
a4bea327a5237000,Z5xZ9,90,8,8,5.689,14,0.1,1,ok,y^3 + x*y + x^2,y^4 + x^2*y^8 + x^3*y^5
aafc1613685358ba,Z5xZ9,90,8,6,3.2,10,0.03,1,ok,y^3 + x*y + x^2,x^2*y^5 + x^3*y^6 + x^4*y^2
b56ec363a5978b6d,Z5xZ9,90,8,8,5.689,12,0.15,1,ok,y^3 + x*y + x^2,x*y^2 + x^3*y^3 + x^4
bbbb8cf409d3ecf2,Z5xZ9,90,8,4,1.422,12,0.02,1,ok,y^3 + x*y + x^2,x*y^8 + x^3*y^6 + x^4*y^3
c2ae5627273b7f0a,Z5xZ9,90,8,8,5.689,14,0.15,1,ok,y^3 + x*y + x^2,y^7 + x*y^4 + x^3*y^3
c91288d5cbcc8d8c,Z5xZ9,90,8,2,0.356,2,0.01,1,ok,y^3 + x*y + x^2,x + x^2*y^7 + x^3*y^6
d38f7ed4384f48b7,Z5xZ9,90,8,6,3.2,8,0.03,1,ok,y^3 + x*y + x^2,x^2*y^7 + x^3*y^2 + x^4*y
dcf6230f674b9ed8,Z5xZ9,90,8,8,5.689,14,0.13,1,ok,y^3 + x*y + x^2,x*y^2 + x^3*y^6 + x^4*y^3
e3d4a28d087397aa,Z5xZ9,90,8,8,5.689,8,0.13,1,ok,y^3 + x*y + x^2,x*y^6 + x^3*y + x^4*y^4
ebf9abba58dc0aa7,Z5xZ9,90,8,8,5.689,14,0.13,1,ok,y^3 + x*y + x^2,x*y^8 + x^2*y^5 + x^4*y^4
f3ff718ef185c89f,Z5xZ9,90,8,6,3.2,10,0.02,1,ok,y^3 + x*y + x^2,x*y^8 + x^2 + x^3*y^5
f9568f72d9273ad2,Z5xZ9,90,8,6,3.2,12,0.03,1,ok,y^3 + x*y + x^2,x + x^2*y + x^3*y^3
02f95acf575fa155,Z5xZ7,70,6,6,3.086,,0.02,1,ok,y + y^3 + x,x^2*y^2 + x^3*y^6 + x^4
26a172427baa3adb,Z5xZ7,70,6,8,5.486,,0.08,1,ok,y + y^3 + x,x^2*y^4 + x^3*y + x^3*y^2
3d35dc9991d5f3bd,Z5xZ7,70,6,8,5.486,,0.07,1,ok,y + y^3 + x,x^3*y^6 + x^4 + x^4*y^2
4e665baa68f906e5,Z5xZ7,70,6,8,5.486,,0.08,1,ok,y + y^3 + x,x^2*y^2 + x^3*y^5 + x^4*y^3
65b88b2499e2b89a,Z5xZ7,70,6,8,5.486,,0.09,1,ok,y + y^3 + x,x^2*y^2 + x^2*y^3 + x^4*y^5
7f0ab2c42eb4a2a9,Z5xZ7,70,6,4,1.371,,0.01,1,ok,y + y^3 + x,x^2*y^2 + x^2*y^6 + x^4
876e025787001456,Z5xZ7,70,6,8,5.486,,0.11,1,ok,y + y^3 + x,x^2*y^5 + x^3 + x^3*y^4
972fc08dcbc37e2e,Z5xZ7,70,6,8,5.486,,0.08,1,ok,y + y^3 + x,x^2*y^5 + x^3*y^4 + x^4
b202633260a1c13d,Z5xZ7,70,6,8,5.486,,0.08,1,ok,y + y^3 + x,x^2*y^4 + x^3*y^5 + x^4
bc971c5aae11cd38,Z5xZ7,70,6,6,3.086,,0.02,1,ok,y + y^3 + x,x^2*y^4 + x^2*y^6 + x^4*y^3
dc3c72323daba303,Z5xZ7,70,6,6,3.086,,0.02,1,ok,y + y^3 + x,x^2*y^5 + x^3*y^2 + x^4*y^3
e9342ae8e162fb11,Z5xZ7,70,6,6,3.086,,0.02,1,ok,y + y^3 + x,x^2*y + x^3*y^6 + x^4*y^5
fa1dfa94ebe92513,Z5xZ7,70,6,8,5.486,,0.07,1,ok,y + y^3 + x,x^2*y^3 + x^3 + x^3*y
494338956d377554,Z3xZ8,48,4,4,1.333,,0.01,1,ok,y^4 + x + x^2,y^6 + x*y^4 + x^2*y
fb55e5e8851ba9cd,Z3xZ8,48,4,4,1.333,,0.01,1,ok,y^4 + x + x^2,y^7 + x*y^4 + x^2*y
297f3f2f8039e796,Z12xZ6,144,12,6,3.0,12,0.03,1,ok,y^3 + x + x^2,y^4 + x^3*y^2 + x^6*y^3
506d818bc9d47d16,Z8xZ9,144,12,6,3.0,10,0.08,1,ok,y^6 + x*y^3 + x^2,y^6 + x^2*y^3 + x^4
a2ed8391fbc20031,Z8xZ9,144,12,6,3.0,10,0.03,1,ok,y^3 + y^6 + x,x^3*y^7 + x^6*y^4 + x^7*y
d5eefc94c97a5878,Z8xZ9,144,12,6,3.0,8,0.04,1,ok,y^6 + x*y^3 + x^2,x^2*y^7 + x^4*y^4 + x^6*y
3246da67dd21a4bf,Z7xZ9,126,10,10,7.937,16,0.3,1,ok,y^2 + x*y + x^3,y^7 + x*y^8 + x^3*y^6
3cde0a751eddc50d,Z7xZ9,126,10,4,1.27,4,0.03,1,ok,y^2 + x*y + x^3,1 + x^4*y^4 + x^5*y^8
702a2f38db187eb6,Z7xZ9,126,10,6,2.857,12,0.02,1,ok,y^2 + x*y + x^3,y^4 + x*y^6 + x^3*y^5
cfb839396c50963d,Z7xZ9,126,10,4,1.27,14,0.02,1,ok,y^2 + x*y + x^3,x*y^8 + x^2*y^3 + x^4*y
fb1e26b2f1b68f04,Z7xZ9,126,10,6,2.857,12,0.03,1,ok,y^2 + x*y + x^3,x*y^8 + x^2*y + x^4*y^6
00dbd53addaaeccd,Z9xZ6,108,8,4,1.185,10,0.01,1,ok,1 + y^2 + x,x^3 + x^3*y^2 + x^5*y^2
01724887525d25ba,Z9xZ6,108,8,6,2.667,8,0.02,1,ok,1 + y^2 + x,x + x^4*y^2 + x^5
024cb96332ec9238,Z9xZ6,108,8,6,2.667,8,0.02,1,ok,1 + y^2 + x,x^2*y^5 + x^4*y + x^4*y^5
036c16f1eafbebfe,Z9xZ6,108,8,6,2.667,10,0.03,1,ok,1 + y^2 + x,x^3*y + x^5*y^3 + x^8*y
046ae024d2d61968,Z9xZ6,108,8,8,4.741,10,0.17,1,ok,1 + y^2 + x,y^5 + x^2*y^5 + x^6*y^3
05ab28fff57d5a30,Z9xZ6,108,8,6,2.667,6,0.03,1,ok,y^2 + x*y + x^2,x^2*y + x^2*y^5 + x^5*y^3
06b9a08b714527d0,Z9xZ6,108,8,6,2.667,10,0.03,1,ok,1 + y^2 + x,y^4 + x^2*y^4 + x^8
07bb286b1c7a0f76,Z9xZ6,108,8,2,0.296,2,0.01,1,ok,1 + y^2 + y^4,x + x*y^2 + x^3
09876d81e6e361b2,Z9xZ6,108,8,4,1.185,4,0.01,1,ok,1 + y^2 + x,x^2 + x^2*y^4 + x^7
0b59abdcb7c44ebd,Z9xZ6,108,8,6,2.667,12,0.02,1,ok,y^2 + x + x^2,x^3*y^3 + x^4*y^3 + x^5*y^5
0bef2b392f013b8e,Z9xZ6,108,8,6,2.667,6,0.03,1,ok,1 + y^2 + x,x^5 + x^6*y^4 + x^7*y^2
0ef143b05b2ee800,Z9xZ6,108,8,6,2.667,8,0.03,1,ok,1 + x + x^2,1 + x^2*y^5 + x^4*y
10469a536fb20f82,Z9xZ6,108,8,6,2.667,6,0.06,1,ok,1 + y^2 + x,1 + y^2 + x^3*y^4
12223e63bce4cf74,Z9xZ6,108,8,6,2.667,12,0.06,1,ok,y^2 + x + x^2,y^4 + x^2*y^4 + x^4*y^2
1420ad403f4b3bd5,Z9xZ6,108,8,4,1.185,10,0.02,1,ok,1 + y^2 + x,1 + y^2 + x^2*y^2
14f857fd02ffa313,Z9xZ6,108,8,10,7.407,12,0.22,1,ok,y^3 + x + x^2,1 + y^2 + x^3*y
167e103e8566c76a,Z9xZ6,108,8,4,1.185,10,0.03,1,ok,1 + y + y^2,y + x*y^2 + x^2
188bc45beafb6523,Z9xZ6,108,8,4,1.185,8,0.03,1,ok,1 + y + y^2,x^3*y^2 + x^4*y + x^5
1a04f492d2ce76e1,Z9xZ6,108,8,8,4.741,8,0.16,1,ok,1 + y^2 + x,x^2*y^3 + x^7*y^3 + x^8*y
1b458ca1c7e040a1,Z9xZ6,108,8,8,4.741,10,0.16,1,ok,1 + y^2 + x,y^5 + x^2*y^5 + x^3*y^3
1c37b4b84ded2eba,Z9xZ6,108,8,6,2.667,6,0.09,1,ok,1 + y^2 + x,y + x*y + x^8*y
1e2876a86ecf25e8,Z9xZ6,108,8,6,2.667,6,0.04,1,ok,1 + y^2 + x,x^4 + x^4*y^4 + x^7*y^2
1f2ccc76b2070987,Z9xZ6,108,8,2,0.296,2,0.01,1,ok,1 + y^2 + y^4,y^2 + x^4*y + x^5
20548dc3183da5eb,Z9xZ6,108,8,6,2.667,12,0.02,1,ok,y^3 + x + x^2,x*y + x^2 + x^3*y^2
21ab18576e23123c,Z9xZ6,108,8,6,2.667,14,0.02,1,ok,1 + x + x^2,x*y^3 + x^2*y + x^3*y^3
23251e45267d6234,Z9xZ6,108,8,4,1.185,10,0.01,1,ok,y^2 + x + x^2,y^5 + x^2*y + x^4*y
243ce9e41ed13cbf,Z9xZ6,108,8,6,2.667,6,0.03,1,ok,1 + y^2 + x,x^3*y^4 + x^4*y^2 + x^8
24b1efe051308b88,Z9xZ6,108,8,8,4.741,8,0.15,1,ok,y^3 + x + x^2,y^3 + x*y^2 + x^2*y
250aa1c1c2e62302,Z9xZ6,108,8,6,2.667,12,0.03,1,ok,y^2 + x + x^2,x*y^2 + x^2*y^2 + x^3
26e637d7e2574f76,Z9xZ6,108,8,4,1.185,4,0.02,1,ok,1 + y^2 + x,x^5*y^3 + x^6*y + x^6*y^3
2895787459510241,Z9xZ6,108,8,6,2.667,12,0.05,1,ok,1 + x + x^2,x*y^4 + x^2*y^2 + x^3*y^2
2966e299240dd7e8,Z9xZ6,108,8,6,2.667,6,0.02,1,ok,y^2 + x*y + x^2,x^2*y^4 + x^5*y^2 + x^5*y^3
2ac1764ffc445596,Z9xZ6,108,8,4,1.185,10,0.01,1,ok,1 + y^2 + x,y + y^5 + x^2*y
2bf48bf91af0871e,Z9xZ6,108,8,6,2.667,12,0.03,1,ok,1 + x + x^2,x^2*y^2 + x^4 + x^6
2db0a642de2e0929,Z9xZ6,108,8,8,4.741,8,0.13,1,ok,1 + y^2 + x,y^2 + x + x^4*y^2
2ff9fe44e2e88f47,Z9xZ6,108,8,8,4.741,10,0.14,1,ok,1 + y^2 + x,y^4 + x^2 + x^3
316238d5e894328a,Z9xZ6,108,8,6,2.667,10,0.04,1,ok,y^2 + x + x^2,x^2*y^3 + x^4*y^3 + x^6*y^5
321f5b2bfe9bd64d,Z9xZ6,108,8,6,2.667,6,0.03,1,ok,1 + y^2 + x,y^4 + x*y^2 + x^8
3313d68bacc79989,Z9xZ6,108,8,6,2.667,6,0.04,1,ok,1 + y^2 + x,x^4*y + x^5*y^5 + x^6*y^3
33c8edf7f5c3753b,Z9xZ6,108,8,4,1.185,10,0.03,1,ok,1 + y + y^2,y^2 + x*y^3 + x^2*y
34e2832b89afb2ec,Z9xZ6,108,8,2,0.296,2,0.01,1,ok,1 + y^2 + y^4,y^5 + x + x^2*y
36c8c62cf69098f6,Z9xZ6,108,8,6,2.667,6,0.02,1,ok,1 + y^2 + x,x*y^3 + x^3*y^5 + x^8*y
374c6c4b407ed17a,Z9xZ6,108,8,6,2.667,6,0.02,1,ok,1 + y^2 + x,x*y^3 + x*y^5 + x^4*y
3881d7eabdd10c8d,Z9xZ6,108,8,6,2.667,12,0.02,1,ok,1 + x + x^2,x^2*y + x^3*y^5 + x^4*y
39e0c7b8b32a3a59,Z9xZ6,108,8,8,4.741,12,0.12,1,ok,y^3 + x + x^2,y^2 + x + x^2*y
3b352d7be7bfa547,Z9xZ6,108,8,6,2.667,6,0.02,1,ok,1 + y^2 + x,y^2 + x^2*y^2 + x^4*y^2
3b92de12fb3baac9,Z9xZ6,108,8,8,4.741,8,0.12,1,ok,1 + y^2 + x,y + x*y^5 + x^4*y
3c196becf22fb84b,Z9xZ6,108,8,6,2.667,6,0.02,1,ok,1 + y^2 + x,x^2*y^5 + x^4*y + x^6*y^3
3d459dd6d52fcc11,Z9xZ6,108,8,6,2.667,6,0.05,1,ok,1 + y^2 + x,y^2 + x^2*y^2 + x^7*y^2
3e503f10ac3fc54a,Z9xZ6,108,8,2,0.296,2,0.01,1,ok,1 + y^2 + y^4,x + x^3 + x^3*y^2
3eecf8cd1d3255bf,Z9xZ6,108,8,6,2.667,6,0.03,1,ok,y^2 + x*y + x^2,x^2*y + x^2*y^2 + x^5
4008967003bd7978,Z9xZ6,108,8,6,2.667,6,0.02,1,ok,y^2 + x*y + x^2,y^4 + x^3 + x^3*y^2
40cc7efb69088ae1,Z9xZ6,108,8,6,2.667,8,0.03,1,ok,1 + y^2 + x,x*y^3 + x^2*y + x^7*y
41c350b25fd139f6,Z9xZ6,108,8,4,1.185,8,0.02,1,ok,1 + y + y^2,x^3*y^4 + x^4*y^5 + x^5
426254d0a04547f1,Z9xZ6,108,8,6,2.667,8,0.03,1,ok,1 + y^2 + x,x*y^5 + x^2*y^5 + x^7*y
431890dc4a7a7129,Z9xZ6,108,8,6,2.667,8,0.04,1,ok,1 + x + x^2,y^2 + x^2*y + x^4*y^3
44075e752ef11a01,Z9xZ6,108,8,6,2.667,8,0.04,1,ok,1 + x + x^2,x*y^3 + x*y^4 + x^4*y^2
44ccd7a672e6c6f4,Z9xZ6,108,8,6,2.667,12,0.03,1,ok,1 + x + x^2,y^2 + x^2 + x^4
46593ddcf1b81963,Z9xZ6,108,8,6,2.667,6,0.02,1,ok,1 + x + x^2,y + x^2*y^2 + x^4*y^3
4747512326602478,Z9xZ6,108,8,6,2.667,6,0.03,1,ok,1 + y^2 + x,x*y + x*y^5 + x^4*y^3
48366ab433b49f55,Z9xZ6,108,8,6,2.667,12,0.03,1,ok,y^2 + x + x^2,1 + x + x^2*y^2
493d362640326c6b,Z9xZ6,108,8,6,2.667,6,0.05,1,ok,1 + y^2 + x,1 + x^4 + x^5
49f458eaa26e9172,Z9xZ6,108,8,8,4.741,10,0.12,1,ok,y^3 + x + x^2,x*y + x^3*y^2 + x^8
4b7a56e046b3d67a,Z9xZ6,108,8,6,2.667,10,0.02,1,ok,1 + y^2 + x,x*y^4 + x^2*y^2 + x^4*y^2
4c42f7aa198b2f01,Z9xZ6,108,8,2,0.296,2,0.01,1,ok,1 + y^2 + x,x^2 + x^2*y^2 + x^3
4ddc55296c29fc3d,Z9xZ6,108,8,8,4.741,10,0.1,1,ok,y^3 + x + x^2,y^2 + x^2*y + x^4
